Flag,Vessel_type,Vessel_name,Vessel_id,Callsign,Flag_registration_num,Weight_gross,Length,Start_date,End_date
China,Longline,JIN SHENG 7,36253,BZSX4,(2011)FT200006,565,54.4,14-Dec-11,13-Dec-12
China,Longline,ZHONG SHUI 711,36255,BZSI6,(2011)FT200024,255,35.5,12-Jan-12,11-Jan-13
China,Longline,ZHONG SHUI 712,36256,BZSI7,(2011)FT200029,255,35.5,12-Jan-12,11-Jan-13
China,Longline,ZHONG SHUI 811,36257,BZSI8,(2011)FT200030,255,35.5,12-Jan-12,11-Jan-13
China,Longline,ZHONG SHUI 812,36258,BZSI9,(2011)FT200031,255,35.5,12-Jan-12,11-Jan-13
China,Longline,HUA NAN YU 721,36259,BZXD28,(2011)FT100036,196,32.74,13-Jan-12,12-Jan-13
China,Longline,HUA NAN YU 722,36260,BZXD29,(2011)FT100035,196,32.74,13-Jan-12,12-Jan-13
China,Longline,HUA NAN YU 723,36261,BZXD32,(2011)FT100037,196,32.74,13-Jan-12,12-Jan-13
Cook Islands,Longline,NOELLA K,34035,E5U2037,1113,132,23.46,12-Oct-11,11-Oct-12
Cook Islands,Longline,ESTHER,34742,E5U2018,1090,119,25.89,1-Jul-11,30-Jun-12
Cook Islands,Longline,CHONG MYONG 703,34743,E5U2019,1091,122,32,22-Jul-11,21-Jul-12
Cook Islands,Longline,CHONG MYONG 705,34744,E5U2021,1078,52,20,22-Jul-11,21-Jul-12
Cook Islands,Longline,CHONG MYONG 707,34745,E5U2107,1185,55,20,24-Jul-11,23-Jul-12
Cook Islands,Longline,ISLAND OF PUKAPUKA,34797,E5WN,CI0302,60,20,15-Aug-11,14-Aug-12
Cook Islands,Longline,VIKING SPIRIT,34836,E5WY,C101/02,275,36,16-Mar-11,15-Mar-12
Cook Islands,Longline,NAVIGATOR,34985,E5U2388,1477,74,25.11,9-May-11,8-May-12
Cook Islands,Longline,MATIRA,35033,E5U2031,1105,137,32.7,7-Feb-11,6-Feb-12
Cook Islands,Longline,ROSALINA,35086,E5U2095,1173,79,24.55,1-Jul-11,30-Jun-12
Cook Islands,Longline,TE RAVAKAI,35092,E5VJ,1053,75,22.5,6-Jul-11,5-Jul-12
Cook Islands,Longline,SOUTHERN PACIFIC,35244,E5U2038,1112,240,33.6,20-Dec-11,19-Dec-12
Cook Islands,Longline,LEAH DAWN,35459,E5U2108,1186,147,27.43,18-Aug-11,17-Aug-12
Cook Islands,Longline,GRACE,35719,E5U2209,1293,114,72.5,1-Jul-11,30-Jun-12
Cook Islands,Longline,GRACE 1,35720,E5U2210,1294,128,72.5,1-Jul-11,30-Jun-12
Cook Islands,Longline,CHONG MYONG 709,36077,E5U2352,1441,138,33.3,16-Sep-11,15-Sep-12
Ecuador,Single Purse Seine,SAN ANDRES,34285,HC4154,P040596,2193,78,3-Jul-11,2-Jul-12
Ecuador,Single Purse Seine,CHARO,34290,HC2995,P040506,2384,86,3-Jul-11,2-Jul-12
Ecuador,Single Purse Seine,GUAYATUNA DOS,34292,HC4650,P000846,2165,77.3,26-Jul-11,25-Jul-12
Ecuador,Single Purse Seine,GUAYATUNA UNO,34294,HC4649,P000845,2165,77.3,1-Jul-11,30-Jun-12
Ecuador,Single Purse Seine,PANAMA TUNA,34379,HC4697,P0000856,4401,115.58,26-Jul-11,25-Jul-12
Ecuador,Single Purse Seine,UGAVI,35596,HC4385,P040700,1997,81,1-Jul-11,30-Jun-12
Ecuador,Single Purse Seine,UGAVI DOS,35597,HC4593,P040749,2165,77.44,1-Jul-11,30-Jun-12
El Salvador,Single Purse Seine,MONTEROCIO,32078,YSC 2002,ESA-000040,2109,78.8,3-Jul-11,2-Jul-12
El Salvador,Single Purse Seine,MONTELUCIA,34771,YSC2001,ESA-00039,3005,91.9,14-Jul-11,13-Jul-12
Federated States of Micronesia,Longline,CFA 16,8433,V6P04,VR0090,67.04,,1-Jul-11,30-Jun-12
Federated States of Micronesia,Single Purse Seine,QUEEN MARY,22772,V6P88,VR0060,509.33,46.02,1-Jul-11,30-Jun-12
Federated States of Micronesia,Single Purse Seine,TRINIDAD III,22780,V6P89,VR0061,509.27,46.02,1-Jul-11,30-Jun-12
Federated States of Micronesia,Single Purse Seine,YAP SEAGULL,25924,V6YD40,VR0116,972.77,59.34,3-Aug-11,2-Aug-12
Federated States of Micronesia,Single Purse Seine,LESIELAP,32334,V6P1163,VRO115,999,61.51,8-Jul-11,7-Jul-12
Federated States of Micronesia,Single Purse Seine,MATHAWMARFACH,32590,V6YM,VR0028G,1555,65,3-Aug-11,2-Aug-12
Federated States of Micronesia,Single Purse Seine,POHNPEI 1,33845,V6PCV,VR0107,1039,61.75,14-Jul-11,13-Jul-12
Federated States of Micronesia,Longline,CFA 17,34274,V6P17,VR0100,112,,1-Jul-11,30-Jun-12
Federated States of Micronesia,Longline,CFA 18,34275,V6P18,VR0101,112,,1-Jul-11,30-Jun-12
Federated States of Micronesia,Longline,CFA 19,34425,V6P006,VR0102,139,,1-Jul-11,30-Jun-12
Federated States of Micronesia,Longline,CFA 20,34426,V6P007,VR0103,139,,1-Jul-11,30-Jun-12
Federated States of Micronesia,Longline,CLEARWATER 05,34949,V6P219,VR0064,113,29,6-Sep-11,5-Sep-12
Federated States of Micronesia,Longline,CLEARWATER 06,34950,V6P220,VR0065,113,29,6-Sep-11,5-Sep-12
Federated States of Micronesia,Longline,CLEARWATER 02,34975,V6P217,VR0062,113,29,4-Jul-11,3-Jul-12
Federated States of Micronesia,Longline,CLEARWATER 03,34976,V6P218,VR0063,113,29,14-Jul-11,13-Jul-12
Federated States of Micronesia,Longline,MISS LUEN,35110,V6P1833,VR0091,136,22.44,25-Oct-11,24-Oct-12
Federated States of Micronesia,Longline,NORTH STAR 8,35225,V6P08,VR0092,184,37.3,26-Sep-11,25-Sep-12
Federated States of Micronesia,Longline,NORTH STAR 9,35226,V6P09,VR0093,185,38,1-Jul-11,30-Jun-12
Federated States of Micronesia,Longline,CFA 07,35263,V6P011,VR0106,85,35.2,1-Jul-11,30-Jun-12
Federated States of Micronesia,Longline,CLEARWATER 09,35326,V6P227,VR0084,120,26.05,4-Jul-11,3-Jul-12
Federated States of Micronesia,Longline,CFA 10,35327,V6P10,VR0088,79,25.4,29-Aug-11,28-Aug-12
Federated States of Micronesia,Longline,CFA 11,35328,V6P11,VR0089,79,25.4,29-Aug-11,28-Aug-12
Federated States of Micronesia,Bunker,CITY PRO 1,35669,V6P229,VR0109,199,42,1-Jul-11,30-Jun-12
Federated States of Micronesia,Fish Carrier,ASIA STAR NO.1,35687,V6P07,VR0110,496,59,8-Jul-11,7-Jul-12
Federated States of Micronesia,Single Purse Seine,MELISSA,35755,V6P87,PCR10008B,1641.82,68.83,20-Jul-11,19-Jul-12
Federated States of Micronesia,Longline,CFA 21,35771,V6P021,VR0112,98,28.6,13-Jul-11,12-Jul-12
Federated States of Micronesia,Longline,CFA 22,36214,V6P22,VRP22,96,29.7,4-Aug-11,3-Aug-12
Federated States of Micronesia,Longline,CFA 23,36242,V6P23,A201123,96,29.7,25-Oct-11,24-Oct-12
Federated States of Micronesia,Longline,CFA 25,36244,V6P25,VR0121,96,29.7,14-Nov-11,13-Nov-12
Fiji,Longline,K UNICORN,4986,3DYG,417,188,26.43,18-Oct-11,17-Oct-12
Fiji,Longline,SEAQUENCE,32439,3DTH,831,108,32.3,16-Nov-11,15-Nov-12
Fiji,Longline,SOLANDER II,33125,3DYJ,424,79.77,34.32,26-Jul-11,25-Jul-12
Fiji,Longline,YUH YUEAN NO.6,33478,3DUT,486,68,25.5,12-Sep-11,11-Sep-12
Fiji,Longline,YUH YUEAN 7,33479,3DUA,488,68,25.5,27-Jul-11,26-Jul-12
Fiji,Longline,SEAKA,33768,3DWR,311,146,32.71,15-Aug-11,14-Aug-12
Fiji,Longline,SOLANDER III,33789,3DQH,373770,59.52,26.2,26-Jul-11,25-Jul-12
Fiji,Longline,SOLANDER IV,33790,3DVD,15,59.86,33.25,26-Jul-11,25-Jul-12
Fiji,Longline,SOLANDER V,33955,3DVL,117,84,34.03,27-Jul-11,26-Jul-12
Fiji,Longline,RABI 1,33956,3DN6264,20,41,17.8,15-Aug-11,14-Aug-12
Fiji,Longline,WIN FULL 1,34307,3DVU,206,180,32,6-Aug-11,5-Aug-12
Fiji,Longline,WIN FULL 2,34308,3DVW,207,180,32,22-Jul-11,21-Jul-12
Fiji,Longline,HANGTON 3,34414,3DXU,382,136,30.96,27-Jul-11,26-Jul-12
Fiji,Longline,DAE JIN,34640,3DYU,531,121,29.18,26-Jul-11,25-Jul-12
Fiji,Longline,SOLANDER KARIQA,34785,3DYK,428,181,32.7,26-Jul-11,25-Jul-12
Fiji,Longline,HANGTON 1036,34788,3DZY,808,120,29.43,16-Aug-11,15-Aug-12
Fiji,Longline,HANGTON 1527,34789,3DZZ,807,120,29.43,16-Aug-11,15-Aug-12
Fiji,Longline,HANGTON 5,34790,3DYP,431,120,29.43,14-Aug-11,13-Aug-12
Fiji,Longline,SOLANDER X,34803,3DWN,299,158,29.8,22-Aug-11,21-Aug-12
Fiji,Longline,WIN FULL 6,34804,3DWO,300,158,29.8,6-Aug-11,5-Aug-12
Fiji,Longline,K. PEGASUS,34818,3DXJ,359,136,25.86,19-Sep-11,18-Sep-12
Fiji,Longline,YUE YUAN YU 139,34852,3DYO,459,121,28.5,5-Aug-11,4-Aug-12
Fiji,Longline,SEAWILL,34889,3DYD,491,212,36.6,11-Aug-11,10-Aug-12
Fiji,Longline,HANGTON 2,34897,3DXK,362,225,29.3,30-Aug-11,29-Aug-12
Fiji,Longline,SOLANDER VI,34910,3DVS,193,102,25.95,26-Jul-11,25-Jul-12
Fiji,Longline,SOLANDER IX,34911,3DWW,339,113,34.03,26-Jul-11,25-Jul-12
Fiji,Longline,LADY AMA,34959,3DN6572,361,40,18.1,27-Jul-11,26-Jul-12
Fiji,Longline,SEAQUAL,34969,3DWC,235,177,34,15-Aug-11,14-Aug-12
Fiji,Longline,WIN STAR 1,34988,3DXG,421,131,30.3,10-Aug-11,9-Aug-12
Fiji,Longline,WIN STAR 2,34989,3DXH,422,131,30.3,26-Jul-11,25-Jul-12
Fiji,Longline,SEA KNIGHT,35037,3DVR,912,154,28.77,15-Jul-11,14-Jul-12
Fiji,Longline,SAM WEON 11,35047,3DZN,694,79,27.15,4-Jul-11,3-Jul-12
Fiji,Longline,YONG XING 3,35079,3DXZ,393,136,30.45,10-Aug-11,9-Aug-12
Fiji,Longline,ZHONG DA 2,35080,3DYA,394,173,36,4-Aug-11,3-Aug-12
Fiji,Longline,YONG XING 1,35081,3DYB,391,136,34,10-Aug-11,9-Aug-12
Fiji,Longline,YONG XING 2,35082,3DYC,392,136,30.45,10-Aug-11,9-Aug-12
Fiji,Longline,HANGTON NO.7,35149,3DUU,846,114,28.95,1-Sep-11,31-Aug-12
Fiji,Longline,HANGTON 8,35150,3DUV,847,114,28.95,27-Jul-11,26-Jul-12
Fiji,Longline,WINFULL 102,35213,3DWQ,876,79,32,6-Oct-11,5-Oct-12
Fiji,Longline,SUNSHINE 801,35222,3DNY,752,198,40,4-Aug-11,3-Aug-12
Fiji,Longline,SUNSHINE NO.802,35223,3DNZ,753,198,40,2-Aug-11,1-Aug-12
Fiji,Longline,BEN 10,35257,3DSS,802,144,34,15-Jul-11,14-Jul-12
Fiji,Longline,SUN STAR 2,35258,3DSR,494,144,34,1-Jul-11,30-Jun-12
Fiji,Longline,DAE YANG,35433,3DNV,512,293,35,28-Jul-11,27-Jul-12
Fiji,Longline,SUN STAR 3,35538,3DOQ,543,173,36,17-Aug-11,16-Aug-12
Fiji,Longline,ZHONG DA 3,35539,3DOP,544,50,34,8-Aug-11,7-Aug-12
Fiji,Longline,SUNSHINE NO.6,35554,3DZB,564,191,36.6,4-Aug-11,3-Aug-12
Fiji,Longline,RITUNA 1,35598,3DZF,576,191,36.6,2-Aug-11,1-Aug-12
Fiji,Longline,RISING NO.6,35701,3DZL,661,193,36.6,2-Aug-11,1-Aug-12
Fiji,Longline,WINNING 6,35702,3DZK,662,193,36.6,2-Aug-11,1-Aug-12
Fiji,Longline,RITUNA NO.2,35703,3DZI,,193,36.6,2-Aug-11,1-Aug-12
Fiji,Longline,HONG YANG 1,35704,3DZJ,660,193,36.6,2-Aug-11,1-Aug-12
Fiji,Longline,SOLANDER XI,35746,3DWK,271,59.5,24,2-Aug-11,1-Aug-12
Fiji,Longline,KATOA NO.21,35872,3DQX,1012,694,58.02,9-Aug-11,8-Aug-12
Fiji,Longline,KATOA NO.51,35877,3DNE,896,653,52.1,8-Oct-11,7-Oct-12
Fiji,Longline,SEA GREEN,35906,3DXO,776,117,33.09,11-Aug-11,10-Aug-12
Fiji,Longline,KATOA NO.2,35972,3DZS,789,222,31.2,14-Jul-11,13-Jul-12
Fiji,Longline,KATOA NO.3,35973,3DZW,790,240,31.6,21-Jul-11,20-Jul-12
Fiji,Longline,KATOA NO.11,35981,3DQW,1013,660,50.52,9-Aug-11,8-Aug-12
Fiji,Longline,KATOA NO.1,35992,3DZQ,788,273,31.2,14-Jul-11,13-Jul-12
Fiji,Longline,RUIFENG NO.1,36016,3DUF,816,193,36.6,16-Aug-11,15-Aug-12
Fiji,Longline,RITUNA NO.3,36017,3DUL,824,193,36.6,16-Aug-11,15-Aug-12
Fiji,Longline,HSINLONG NO.1,36018,3DWI,819,193,36.6,5-Nov-11,4-Nov-12
Fiji,Longline,FENGYUH NO.6,36019,3DWF,825,193,36.6,16-Aug-11,15-Aug-12
Fiji,Longline,RISING NO.8,36020,3DWG,822,198,39.6,18-Sep-11,17-Sep-12
Fiji,Longline,RISING NO.9,36021,3DWH,823,198,39.6,20-Sep-11,19-Sep-12
Fiji,Longline,RUIFENG NO.2,36033,3DUG,817,193,36.6,29-Sep-11,28-Sep-12
Fiji,Longline,RUIFENG NO.3,36034,3DUK,818,193,36.6,29-Sep-11,28-Sep-12
Fiji,Longline,HSINLONG NO.5,36035,3DWM,820,198,39.6,20-Oct-11,19-Oct-12
Fiji,Longline,HSINLONG NO.6,36036,3DUC,821,198,39.6,20-Oct-11,19-Oct-12
Fiji,Longline,K.CAMELLIA,36037,3DTJ,838,191,30.03,31-Oct-11,30-Oct-12
Fiji,Longline,KATOA NO.32,36042,3DND,895,660,51.4,11-Oct-11,10-Oct-12
Fiji,Longline,HANGTON 9,36043,3DUW,848,135,32,27-Jul-11,26-Jul-12
Fiji,Longline,SOLANDER XII,36075,3DSP,796,169,36.3,9-Sep-11,8-Sep-12
Fiji,Longline,JULAMARI,36099,3DN6652,904,46,25.5,17-Nov-11,16-Nov-12
Fiji,Longline,SOLANDER XIV,36122,3DNA,913,110,35.2,22-Jan-12,13-Dec-12
Fiji,Longline,K. JUPITER,36128,3DTI,928,69.97,29,27-Jan-12,26-Jan-13
Fiji,Longline,PACIFIC WIND,36146,3DNG,915,642,53.22,5-Apr-11,4-Apr-12
Fiji,Longline,CHUNG KUO NO.858,36158,3DOC,964,110,28.63,28-Apr-11,27-Apr-12
Fiji,Longline,CHUNG KUO NO.838,36159,3DOD,955,110,28.63,28-Apr-11,27-Apr-12
Fiji,Longline,CHUNG KUO NO.828,36160,3DOE,961,110,28.63,29-Apr-11,28-Apr-12
Fiji,Longline,CHUNG KUO NO.232,36161,3DOA,,98,25.5,28-Apr-11,27-Apr-12
Fiji,Longline,CHUNG KUO NO.91,36162,3DOF,956,179,32,28-Apr-11,27-Apr-12
Fiji,Longline,CHUNG KUO NO.818,36163,3DOB,962,110,28.63,28-Apr-11,27-Apr-12
Fiji,Longline,CHUNG KUO NO.77,36166,3DOL,974,98,29.45,13-May-11,12-May-12
Fiji,Longline,CHUNG KUO NO.88,36167,3DON,976,98,29.45,13-May-11,12-May-12
Fiji,Longline,CHUNG KUO NO.99,36168,3DOH,972,98,29.45,13-May-11,12-May-12
Fiji,Longline,K. DANURI,36170,3DVB,979,175,32,31-May-11,30-May-12
Fiji,Longline,ZHONG DA 5,36172,3DNS,981,264,39.6,3-Jun-11,2-Jun-12
Fiji,Longline,ZHONG DA 6,36173,3DNT,982,264,39.6,7-Jun-11,6-Jun-12
Fiji,Longline,CHUNG KUO NO.66,36174,3DOM,975,98,29.45,24-May-11,23-May-12
Fiji,Longline,CHUNG KUO NO.86,36175,3DOO,977,179,36,24-May-11,23-May-12
Fiji,Longline,CHUNG KUO NO.242,36176,3DOT,973,98,29.45,24-May-11,23-May-12
Fiji,Longline,OCEAN BOUNTIFUL NO.338,36234,3DTD,1027,98,29.7,17-Sep-11,16-Sep-12
Fiji,Longline,ENEMELAY,36240,3DQV,995,191,27.4,29-Sep-11,28-Sep-12
Indonesia,Longline,LINA,36140,YEUY,26.09.0028.04.23198,547,50.15,8-Mar-11,7-Mar-12
Indonesia,Longline,MINAFA,36155,PNNQ,2010 PST NO.6500/N,598,56.49,27-Apr-11,26-Apr-12
Indonesia,Longline,YOUKO,36156,YBWY,2007BA NO.862/N,485,56.48,28-Apr-11,27-Apr-12
Indonesia,Longline,SENKO,36157,YBWW,2007BA NO.863/N,485,55.6,28-Apr-11,27-Apr-12
Indonesia,Longline,MINAKO,36196,YHVB,GT.490 NO. 1022/PD,490,57.59,29-Jun-11,28-Jun-12
Indonesia,Longline,TOMIO,36197,YBMH,GT.587 NO.3678/BC,587,55.52,29-Jun-11,28-Jun-12
Indonesia,Longline,ALIZA,36237,PNYF,2011PST NO.6846/N,598,55.45,26-Sep-11,25-Sep-12
Japan,Single Purse Seine,MIYA MARU NO.88,4739,JBPE,MG11252,1014,61.9,1-Jul-11,30-Jun-12
Japan,Single Purse Seine,KOYO MARU NO.88,7187,7JJR,TT1147,1016,61.9,1-Jul-11,30-Jun-12
Japan,Longline,KAZU MARU NO.18,8193,JM5083,OT23350,76.57,29.75,3-Jul-11,2-Jul-12
Japan,Longline,HOYO MARU NO.18,8383,JM4960,OT23328,76.81,29.75,1-Jul-11,30-Jun-12
Japan,Longline,SHOFUKU MARU NO.8,8557,JM4627,OT23218,74.99,29.75,1-Jul-11,30-Jun-12
Japan,Longline,SEIKO MARU,8847,JM4781,OT23251,75.82,29.75,1-Jul-11,30-Jun-12
Japan,Longline,TOSHIEI MARU NO.8,10504,JM4899,OT23280,63.61,28.2,3-Jul-11,2-Jul-12
Japan,Single Purse Seine,KOYO MARU NO.65,10959,7LCV,KNI743,1032,61.43,1-Jul-11,30-Jun-12
Japan,Longline,FUKUJU MARU NO.21,11155,,ON2-1005,19.85,14.95,1-Jul-11,30-Jun-12
Japan,Longline,TAKE MARU NO.38,11494,,ON22197,19,14.9,30-Aug-11,29-Aug-12
Japan,Longline,KAIO MARU NO.3,12690,,JP-ON2-0405,17,14.23,1-Jul-11,30-Jun-12
Japan,Longline,AYA MARU,12872,,ON22146,19.81,19,23-Mar-11,22-Mar-12
Japan,Longline,RYOSHO MARU NO.7,12914,,ON2-0417,18,14.9,15-Jul-11,14-Jul-12
Japan,Longline,YUSEI MARU NO.5,13086,,ON20387,19.97,14.9,28-Jul-11,27-Jul-12
Japan,Single Purse Seine,TOKIWA MARU NO.3,13193,JJFE,NG185,1032,61.43,1-Jul-11,30-Jun-12
Japan,Pole and Line,OTOSHIRO MARU NO.1,14316,7LDZ,ME1818,499,62.25,1-Jul-11,30-Jun-12
Japan,Pole and Line,SEISYU MARU NO.8,15545,JGJK,ME1908,499,64.67,1-Jul-11,30-Jun-12
Japan,Single Purse Seine,HAYABUSA MARU NO.7,17079,JATR,SO11127,1091,63.34,1-Jul-11,30-Jun-12
Japan,Longline,MIE MARU NO.3,19067,,ON20421,19,14.9,19-Jul-11,18-Jul-12
Japan,Longline,KAIO MARU,19299,,K02-6893,19,14.97,19-Jul-11,18-Jul-12
Japan,Single Purse Seine,FUKUICHI MARU NO.85,20222,JHPT,SO11055,1094,62.96,1-Jul-11,30-Jun-12
Japan,Pole and Line,KIYO MARU NO.28,21576,JMZW,MG11638,385,56.27,9-Nov-11,8-Nov-12
Japan,Longline,SHIMA 1,22061,,ON20456,19,16.88,9-Nov-11,8-Nov-12
Japan,Longline,SHOTOKU 21,22277,,ON2-0905,19,16.01,4-Aug-11,3-Aug-12
Japan,Longline,CHOKYU MARU NO.68,22533,7LQK,KO1856,408,54.8,1-Jul-11,30-Jun-12
Japan,Pole and Line,SHOEI MARU NO.18,22798,JJOS,S011238,463,61.68,1-Jul-11,30-Jun-12
Japan,Longline,KAIYO MARU NO.35,23101,JMXY,AM1577,379,54.56,1-Jul-11,30-Jun-12
Japan,Longline,HEISEI MARU NO.1,23895,JM5764,OT23588,69,27.3,1-Jul-11,30-Jun-12
Japan,Single Purse Seine,HAYABUSA MARU NO.2,24166,JMTH,SO11125,1096,62.88,1-Jul-11,30-Jun-12
Japan,Longline,KIFUKU MARU NO.8,24265,7KLG,MZ125,199,43.31,1-Jul-11,30-Jun-12
Japan,Longline,TENYO MARU,24356,,KN21713,19,18.35,12-Jul-11,11-Jul-12
Japan,Single Purse Seine,WAKABA MARU NO.3,24646,JNBA,SO11128,1096,63.24,1-Jul-11,30-Jun-12
Japan,Longline,SEIFUKU MARU NO.65,24869,JGDL,IT1254,379,54.56,1-Jul-11,30-Jun-12
Japan,Longline,HOMARE MARU NO.29,25239,JETJ,KO1729,379,54.74,1-Jul-11,30-Jun-12
Japan,Pole and Line,KOSHO MARU NO.7,25312,JITG,SO11087,378,57.16,1-Jul-11,30-Jun-12
Japan,Single Purse Seine,TOMI MARU NO.63,25767,JRXI,HK11175,1094,63.24,1-Jul-11,30-Jun-12
Japan,Single Purse Seine,FUKUICHI MARU NO.112,26575,JITS,SO11090,1093,63.51,1-Jul-11,30-Jun-12
Japan,Longline,TAISEI MARU NO.8,26666,,ON20825,19.99,14.99,22-Aug-11,21-Aug-12
Japan,Longline,KOSHIN MARU NO.8,26682,JM6027,OT23597,70,27.3,3-Jul-11,2-Jul-12
Japan,Single Purse Seine,GENPUKU MARU NO.18,26880,JNQX,NS11069,1092,63.51,1-Jul-11,30-Jun-12
Japan,Single Purse Seine,EIKYU MARU NO.2,26898,JEBX,KG1-818,1096,63.24,1-Jul-11,30-Jun-12
Japan,Longline,SHOUN MARU NO.51,27037,JRMX,IT1280,319,49.75,1-Jul-11,30-Jun-12
Japan,Longline,KAIGATA MARU NO.86,27128,JPSZ,MG11811,409,56.37,1-Jul-11,30-Jun-12
Japan,Longline,KAISEI MARU NO.7,27219,JFCV,KO1-805,379,55.16,2-May-11,1-May-12
Japan,Single Purse Seine,SHOYU MARU NO.18,27268,JIUP,SO11092,1094,63.89,1-Jul-11,30-Jun-12
Japan,Single Purse Seine,TOKIWA MARU NO.18,27433,JJHJ,NG1106,1096,63.24,1-Jul-11,30-Jun-12
Japan,Longline,SEIFUKU MARU NO.68,28001,JRQF,IT1296,379,56.43,1-Jul-11,30-Jun-12
Japan,Longline,WAKASHIO MARU NO.81,28332,JEDJ,TK11372,379,56.04,15-Jul-11,14-Jul-12
Japan,Longline,KOSHIN MARU,28357,JCRI,SO11230,409,56.37,14-Aug-11,13-Aug-12
Japan,Single Purse Seine,KOYO MARU NO.78,28365,7JJY,TT1138,1092,63.51,1-Jul-11,30-Jun-12
Japan,Single Purse Seine,KOYO MARU NO.15,28373,JRUV,KN1716,1096,63.24,1-Jul-11,30-Jun-12
Japan,Single Purse Seine,TENOH MARU NO.7,28381,7JOM,EH1443,1093,63.51,1-Jul-11,30-Jun-12
Japan,Single Purse Seine,TAIKEI MARU NO.1,28399,JRTG,MG11857,1096,64.21,1-Jul-11,30-Jun-12
Japan,Single Purse Seine,HAKKO MARU NO.57,28407,JRTD,MG11855,1095,63.24,1-Jul-11,30-Jun-12
Japan,Longline,SEIRYO MARU NO.12,28571,JQGF,MG11853,379,56.43,1-Jul-11,30-Jun-12
Japan,Longline,KOYO MARU NO.1,28639,JQMW,MG11862,390,56.41,1-Jul-11,30-Jun-12
Japan,Longline,SHOEI MARU NO.88,28647,JQFE,MG11838,409,56.9,1-Jul-11,30-Jun-12
Japan,Pole and Line,NIKKO MARU NO.31,29678,JJCP,SO11111,499,66.36,1-Jul-11,30-Jun-12
Japan,Pole and Line,HINODE MARU NO.18,29686,JJAI,SO11103,359,57.15,1-Jul-11,30-Jun-12
Japan,Longline,YASUEI MARU,29728,JM6049,OT23606,71,27.3,1-Jul-11,30-Jun-12
Japan,Longline,HOEI MARU NO.1,29769,JM6051,OT23608,80,29.9,8-Jul-11,7-Jul-12
Japan,Longline,YUSEI MARU NO.8,30049,,ON20560,19.98,14.99,12-Aug-11,11-Aug-12
Japan,Single Purse Seine,WAKABA MARU NO.6,30106,JFRJ,SO11131,1096,63.24,1-Jul-11,30-Jun-12
Japan,Single Purse Seine,SEISHU MARU NO.7,30775,JIKD,ME1877,1093,63.51,1-Jul-11,30-Jun-12
Japan,Longline,KATSU MARU NO.38,30783,JL6064,TO22940,93,30.8,12-Jul-11,11-Jul-12
Japan,Longline,FUKUTOKU MARU NO. 37,30809,JQPE,MG11880,379,56.17,1-Jul-11,30-Jun-12
Japan,Longline,SHINKO MARU NO.78,31013,JM6181,OT23622,89,31.15,1-Jul-11,30-Jun-12
Japan,Longline,YOKO MARU NO.35,32043,,ON20536,19,15.65,26-Aug-11,25-Aug-12
Japan,Longline,DAIKI MARU NO.8,32080,JL6176,TO22967,66,28.3,1-Jul-11,30-Jun-12
Japan,Longline,TOYO MARU,32097,,ON20458,19.94,16.99,1-Jul-11,30-Jun-12
Japan,Longline,SEIRYO MARU NO.8,32118,JHBC,MG11421,409,46.68,1-Jul-11,30-Jun-12
Japan,Longline,TAISEI MARU NO.28,32151,,ON20827,19,16.21,12-Jul-11,11-Jul-12
Japan,Longline,FUKU MARU NO.17,32153,7LDJ,MZ1307,199,43.31,1-Jul-11,30-Jun-12
Japan,Longline,TAISEI MARU NO.18,32154,,ON20826,19.99,16.21,1-Aug-11,31-Jul-12
Japan,Longline,MATSUICHI MARU NO.8,32263,,ON20289,19.76,16.95,30-Jun-11,29-Jun-12
Japan,Longline,TAIKO MARU,32264,,ON20469,19,15.94,15-Jul-11,14-Jul-12
Japan,Pole and Line,KOSHO MARU NO.8,32319,JECI,S011120,389,57.16,1-Jul-11,30-Jun-12
Japan,Longline,KOSHIN MARU NO.7,32411,JLVW,MG12017,435,56.7,1-Jul-11,30-Jun-12
Japan,Longline,SEIHOU MARU NO.8,32444,,ON20293,19.98,19,1-Jul-11,30-Jun-12
Japan,Pole and Line,HOEI MARU,32445,JRTL,MG11882,499,66.36,1-Jul-11,30-Jun-12
Japan,Pole and Line,EISEI MARU NO.8,32500,JEED,SO11123,499,65.76,1-Jul-11,30-Jun-12
Japan,Longline,SHINSEI MARU NO.21,32793,JL6262,TO23000,79,29.8,1-Jul-11,30-Jun-12
Japan,Longline,FUMI MARU,32820,,ON20470,19.98,16.9,9-Sep-11,8-Sep-12
Japan,Longline,HOTOKU MARU,32821,,ON20292,19.94,16.98,13-Aug-11,12-Aug-12
Japan,Longline,MANEI MARU NO.38,32826,,ON20433,19,16.93,3-Aug-11,2-Aug-12
Japan,Longline,KINEI MARU NO.35,32848,JMSU,IT1298,409,55.16,1-Jul-11,30-Jun-12
Japan,Longline,FUKU MARU NO.3,32857,,ON2-0255,19.94,14.95,1-Jul-11,30-Jun-12
Japan,Longline,KATSU MARU NO.28,32860,,ON20321,19.88,14.9,15-Jul-11,14-Jul-12
Japan,Longline,KINSEI MARU NO.3,32861,,ON20463,19,14.9,5-Aug-11,4-Aug-12
Japan,Longline,HATSUEI MARU NO.6,32866,,ON23072,19,17.61,1-Jul-11,30-Jun-12
Japan,Longline,RYUSEI MARU NO.8,32902,,ON20369,19.93,19,15-Aug-11,14-Aug-12
Japan,Longline,NANKAI MARU NO.18,32904,,ON20251,19.94,19,1-Jul-11,30-Jun-12
